SiteCode,IWI,AWA,MWA,AWM,MWM,AWI,Species,LifeHistory,Life.stage,Start,End,Thresh.hi,Thresh.lo,year
SEC,0.362875,1.92658209510194,4.19994047619048,2.17574931764453,4.41358333333333,1.67608143939394,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
BIL,1.76825,3.27799360643964,5.86400595238095,3.56467850578471,6.2665,2.99148275427996,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
BVC,2.53166666666667,3.58117623213902,5.99502380952381,3.7976465106383,6.25216666666667,3.36089244444444,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
SUL,0.194842105263158,1.5027494190014,4.0143630952381,1.70817161465721,4.15591666666667,1.2889376748538,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
BIU,0.971125,2.13732834989648,3.95632738095238,2.35269471497585,4.21933333333333,1.91693555555556,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
CHA,0.142375,1.24999107214171,3.27904761904762,1.45818500772947,3.3865,1.03065148148148,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
WFC,0.31125,1.7032401863354,4.17640476190476,1.91367759903382,4.28520833333333,1.48727677777778,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
HER,0.262625,1.51706188073279,2.84420238095238,1.70905656038647,3.00958333333333,1.31259322222222,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
CAM,0.117666666666667,1.33487642432793,4.46145833333333,1.5812468874522,5.36104166666667,1.10414850101626,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
LOO,0.789125,1.97161011932995,3.21375595238095,2.19398926218709,3.321375,1.74666791919192,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
CHC,0.001,0.674000663246904,2.16314285714286,0.830877185775912,2.21475,0.521812063041155,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
LAK,0.464708333333333,1.54585610075914,3.83875,1.80446237198068,4.234375,1.29734322222222,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
MAR,0.276666666666667,1.27318404412434,3.58658928571429,1.52497361352657,4.18708333333333,1.02870888888889,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
STH,0.661708333333333,1.59645133261384,3.35970833333333,1.81603685507246,3.576,1.37560545824707,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
VAL,0.646958333333333,1.57085097219319,3.64424404761905,1.79799178543196,4.27554166666667,1.34018438095238,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
SFS,0.42925,1.4462454486146,3.58908333333333,1.74071583091787,4.36333333333333,1.15777148171153,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
BVC,2.45170833333333,3.43093233096927,5.99551785714286,3.66907377541371,6.600125,3.19508377777778,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
SUL,0.477166666666667,1.4589423029382,3.83035119047619,1.68307866666667,4.378125,1.23157977777778,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
BIU,1.0005,2.03963501317123,4.2407380952381,2.26759755555556,4.73641666666667,1.80895066666667,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
CHA,0.0749,1.08178835583161,3.01717857142857,1.34742082608696,3.47133333333333,0.837721302415459,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
WFC,0.012,1.04821345005333,3.51053571428571,1.275371,3.8045,0.827652710094736,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
HER,0.429291666666667,1.41311725515763,2.34901785714286,1.60794521800802,2.46566666666667,1.20673088888889,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
CAM,0.513458333333333,1.47718702327624,3.81300595238095,1.71619786868687,4.09508333333333,1.23228333333333,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
LOO,1.27045833333333,2.33523293687503,4.17755952380952,2.60704522222222,4.73291666666667,2.06537988888889,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
LAK,0.591166666666667,1.56008724484971,3.3763869047619,1.81787877777778,3.82795833333333,1.31768744444444,Chinook,spr_outmigrants,rearing,2010-04-15,2011-04-30,18,9,2010
MAR,0.316875,1.61824306146916,3.51417857142857,1.88673852732582,3.70608333333333,1.35491135534001,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
STH,0.778541666666667,1.69070896599076,3.03185714285714,1.89800641426783,3.15566666666667,1.48385350177305,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
VAL,0.699375,1.68905428314094,3.21833928571429,1.90337267287234,3.3525,1.47580141843972,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
SEC,0.538583333333333,2.35735932380252,4.63166666666667,2.64221974734043,4.8275,2.080896870756,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
SFS,0.253333333333333,1.5230573315297,3.01804761904762,1.81328068197494,3.39325,1.24430653522973,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
SUL,0.0664166666666667,1.52708152265754,8.79478634085213,2.06179947686955,19.1156666666667,1.12979416809913,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
BIU,1.14229166666667,2.10045489391987,3.81188095238095,2.34622872340426,4.04058333333333,1.85968016207986,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
CHA,0.0126666666666667,0.908934867206613,7.56424761904762,1.38795130342057,15.3679,0.569854437633376,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
WFC,0.0899130434782609,1.19072180947425,3.08567261904762,1.41642065602837,3.22975,0.966537209952205,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
HER,0.462416666666667,1.44628043023986,2.66068452380952,1.63087976507092,2.75966666666667,1.24835888837496,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
CAM,1.12270833333333,2.47815343487071,5.50549404761905,2.78008222517731,5.82095833333333,2.19227681737589,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
LAK,0.501125,1.59725781741193,3.75416666666667,1.88020379996776,4.05866666666667,1.33590243452681,Chinook,spr_outmigrants,rearing,2011-04-15,2012-04-30,18,9,2011
VAL,0.002,1.26497620362168,2.9391130952381,1.43290553542563,3.3525,1.11783299927917,Chinook,spr_outmigrants,rearing,2012-04-15,2013-04-30,18,9,2012
BIU,1.067,1.86621886542443,3.29833928571429,2.10096005797101,3.67020833333333,1.640796,Chinook,spr_outmigrants,rearing,2012-04-15,2013-04-30,18,9,2012
CHA,0.0574583333333333,0.975777571435176,1.94826785714286,1.18747480281072,2.15391666666667,0.77138285645933,Chinook,spr_outmigrants,rearing,2012-04-15,2013-04-30,18,9,2012
HER,0.665166666666667,1.33330549482402,1.9542380952381,1.50032960386473,2.09229166666667,1.15985066666667,Chinook,spr_outmigrants,rearing,2012-04-15,2013-04-30,18,9,2012
CAM,1.54183333333333,2.40407087301587,4.238625,2.62988411111111,5.26879166666667,2.189134,Chinook,spr_outmigrants,rearing,2012-04-15,2013-04-30,18,9,2012
LAK,0.467958333333333,1.38062483229814,2.61282142857143,1.5933996763285,2.887375,1.16941466666667,Chinook,spr_outmigrants,rearing,2012-04-15,2013-04-30,18,9,2012
MAR,0.01525,0.746835780236148,1.764875,0.995817096618357,1.94758333333333,0.497432780216241,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
VAL,0.0176666666666667,0.962968889481903,2.21808333333333,1.17370162100457,2.497625,0.755374812607484,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
SFS,0.666458333333333,1.75162721445458,3.513625,2.02662744444444,3.75641666666667,1.48086015130024,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
BVC,2.448375,3.36451888750863,5.29921428571429,3.58362546376812,5.41220833333333,3.14212357487923,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
BIU,0.930666666666667,1.75257338196555,3.57760714285714,1.98639766666667,3.87466666666667,1.52990413002364,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
CHA,0.06375,0.891972156778379,2.86566071428571,1.18662565451145,4.6274,0.630312526476934,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
HER,0.766208333333333,1.33964517046239,1.78383333333333,1.51318977777778,1.86858333333333,1.15768055555556,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
CAM,1.20554166666667,2.19128224383654,4.31591071428571,2.40224455555556,4.67941666666667,1.97610266666667,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
LOO,0.230875,1.48170822222222,3.14364880952381,1.72900466666667,3.54358333333333,1.235696,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
LAK,0.241125,1.29516231779804,3.19926190476191,1.532643,3.62141666666667,1.05637122222222,Chinook,spr_outmigrants,rearing,2013-04-15,2014-04-30,18,9,2013
MAR,0.034,0.894597683631184,2.75967261904762,1.08352777777778,2.83404166666667,0.699426613442113,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
STH,0.652166666666667,1.54982115596963,2.61717857142857,1.71321122222222,2.76870833333333,1.37689744444444,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
VAL,0.770625,1.56068011939268,2.9777380952381,1.725452,3.078125,1.38410066666667,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
SEC,0.0989130434782609,1.55213764585995,4.09294047619048,1.76882377777778,4.247875,1.33364026570048,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
SFS,0.868041666666667,1.87115327828436,3.85748214285714,2.14091477777778,4.11995833333333,1.61144966666667,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
BVC,2.59404166666667,3.4906044168392,5.82675595238095,3.69255833333333,5.957625,3.27202933333333,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
BIU,1.10508333333333,1.84549448516218,3.46099404761905,2.04533906280193,3.57691666666667,1.63937377777778,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
CHA,0.321541666666667,1.09785248257786,2.62305357142857,1.31611655555556,2.71225,0.885372347826087,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
HER,0.682041666666667,1.33755082125604,1.97964285714286,1.50041077777778,2.10158333333333,1.16192433333333,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
CAM,2.20420833333333,3.24692009360225,5.20777976190476,3.46890205332009,5.37125,3.01155141579732,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
LOO,0.680708333333333,1.66405779986197,3.68555357142857,1.87179533333333,3.89416666666667,1.45632077777778,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
LAK,0.409541666666667,1.32148299696049,2.88149404761905,1.53294844444444,3.07645833333333,1.10208888888889,Chinook,spr_outmigrants,rearing,2014-04-15,2015-04-30,18,9,2014
MAR,0.016,0.658222472504626,1.88482142857143,0.840141662222222,1.988875,0.469353501480095,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
STH,0.231041666666667,1.2064411912711,2.00314285714286,1.38350831117021,2.06558333333333,1.02442626046854,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
VAL,0.236,1.14275980284927,2.25147023809524,1.31135628989362,2.324125,0.965675128734722,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
SEC,0.0325,1.30941016128464,6.83642942176871,1.6986602868541,13.3465714285714,1.00703846383316,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
SFS,0.734916666666667,1.72506356740014,3.08630357142857,2.00271631205674,3.25275,1.47374046985816,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
BVC,2.556375,3.29585436438326,4.52527380952381,3.46597728280142,4.63395833333333,3.11116494784593,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
SUL,0.101833333333333,0.838962979420069,1.89991071428571,1.02735660460993,1.9485,0.654047476111753,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
BIU,0.691875,1.56987904291696,2.69074404761905,1.76200077570922,2.79579166666667,1.37891006017051,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
CHA,0.171666666666667,0.86228985965622,1.71894047619048,1.05155806737589,1.93433333333333,0.67175984649425,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
HER,0.773375,1.46970246930431,2.06340476190476,1.63681726507092,2.15120833333333,1.29531016108345,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
CAM,1.20891666666667,2.46527548085214,4.09679761904762,2.65134020390071,4.21558333333333,2.26931278529123,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
LOO,0.60675,1.48971760614046,2.90345238095238,1.69281316489362,3.28429166666667,1.27959736683265,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
LAK,0.172875,1.1392612782664,2.27379166666667,1.33607524379433,2.482875,0.940136571978271,Chinook,spr_outmigrants,rearing,2015-04-15,2016-04-30,18,9,2015
MAR,0.007,1.06889503245104,2.91551190476191,1.29829948614835,3.27033333333333,0.842616586142095,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
STH,0.653666666666667,1.57303721276596,2.32741071428571,1.77758366666667,2.43729166666667,1.35890044444444,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
VAL,0.591958333333333,1.4201205704154,2.35079761904762,1.60963734515366,2.486,1.21887822222222,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
SEC,0.0695909090909091,1.35081329676706,3.32644047619048,1.59259057812164,3.63866666666667,1.1166296969697,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
SFS,0.665041666666667,1.9115807852077,3.44310714285714,2.17582166666667,3.83383333333333,1.65615955555556,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
BVC,2.5695,3.66590582877406,5.44510119047619,3.87997274704492,5.70595833333333,3.44995355555556,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
SUL,0.223458333333333,1.02320027865145,2.18853571428571,1.22596677777778,2.34925,0.816776541062802,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
BIU,0.737208333333333,1.76495842012834,3.06777976190476,2.02649010165485,3.232375,1.51640166666667,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
CHA,0.01,0.739610543622556,2.21024404761905,0.955316218406969,2.41458333333333,0.543325259057225,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
WFC,0.453625,1.3652343952519,2.76721428571429,1.58370212077295,3.10795833333333,1.15502796,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
LOO,0.498416666666667,1.59458455097309,2.85221428571429,1.842495647343,2.97245833333333,1.35048364444444,Chinook,spr_outmigrants,rearing,2016-04-15,2017-04-30,18,9,2016
MAR,0.108434782608696,1.15937123688745,3.45027380952381,1.4252819741533,3.569125,0.8979630936148,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
STH,0.461333333333333,1.75277101192547,4.10138690476191,1.9629480531401,4.239,1.53341199091787,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
VAL,0.3855,1.6333220694824,3.6489880952381,1.83541344927536,3.79733333333333,1.4184827426087,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
SEC,0.0516666666666667,1.49173442984011,3.79152380952381,1.74193812273551,4.00741666666667,1.23424754981884,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
SFS,0.609666666666667,1.88880003903382,4.45585714285714,2.18095657971015,4.60591666666667,1.58910165333333,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
BVC,2.51208333333333,3.73146481413389,6.62114285714286,3.98228400483092,6.68554166666667,3.47726673777778,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
SUL,0.0992272727272727,1.07475352134166,3.11039880952381,1.31499808184143,3.19575,0.826999834028435,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
BIU,0.574791666666667,1.70189119202208,4.04820833333333,1.96303034299517,4.21208333333333,1.45196384521739,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
CHA,0.0105,0.750020711229385,3.57257142857143,1.02065479390681,4.07104166666667,0.499894460818885,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
WFC,0.744333333333333,1.55401373802623,3.06092857142857,1.8007277884058,3.19220833333333,1.31278111111111,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
LOO,0.687083333333333,1.90615636149068,4.45301785714286,2.17333955555556,4.86954166666667,1.64475451111111,Chinook,spr_outmigrants,rearing,2017-04-15,2018-04-30,18,9,2017
MAR,0.015,0.909927101798759,2.60554761904762,1.1197704954955,2.75945833333333,0.704309933915773,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
STH,0.0296521739130435,1.21954795735802,2.98330952380952,1.40246222222222,3.09583333333333,1.03563084450128,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
VAL,0.143708333333333,1.15717137501725,2.63614285714286,1.33737822222222,2.74725,0.973515155555556,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
SEC,0.216,1.54566325126294,3.34010714285714,1.77852441062802,3.74254166666667,1.310026,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
SFS,0.318791666666667,1.51963531342995,3.52804166666667,1.78473588888889,3.75141666666667,1.26685454666667,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
BVC,2.52716666666667,3.427483076853,5.810875,3.63919644444444,6.08679166666667,3.21435852888889,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
SUL,0.003,0.799246081498995,2.32611904761905,1.01145252457551,2.5255,0.594234970699291,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
BIU,0.402166666666667,1.52453025344375,3.34667261904762,1.77014877777778,3.47466666666667,1.30219020888889,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
WFC,0.525833333333333,1.63484976888889,3.37106547619048,1.87231066666667,3.52145833333333,1.40821338222222,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
LOO,0.149888888888889,1.17423133288483,3.60945833333333,1.41723988888889,3.80470833333333,0.95386952744712,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
CHC,0.0315,0.94685520336784,2.09716666666667,1.13642044444444,2.19425,0.767934195362319,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
LAK,0.118782608695652,1.12800857247757,3.12535714285714,1.36092599516908,3.28245833333333,0.897903533140097,Chinook,spr_outmigrants,rearing,2018-04-15,2019-04-30,18,9,2018
MAR,0.015,0.766806746458612,2.55591071428571,0.989848690153568,2.82958333333333,0.550720797912985,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
STH,0.015,0.948737606871619,2.2501369047619,1.127790824189,2.41208333333333,0.762187019275322,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
VAL,0.0225,0.982302534871339,2.510375,1.16982092198582,2.62920833333333,0.789861081848116,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
SFS,0.145818181818182,1.34676310701474,3.81134523809524,1.59167043439716,3.95029166666667,1.1013660743069,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
BVC,2.351375,3.33464902692273,5.55564880952381,3.54557978723404,5.79995833333333,3.118890625,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
BIU,0.32,1.26672381516256,3.33288095238095,1.50804098537005,3.58916666666667,1.02489328906535,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
WFC,0.858166666666667,1.68311018405495,3.34598214285714,1.99197462322695,3.65020833333333,1.42475310283688,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
CAM,1.51720833333333,2.3542662605898,3.71079166666667,2.5853203679078,3.86883333333333,2.12398160460993,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
CHC,0.0207,0.819047349442246,2.26100595238095,1.02430689855072,2.36691666666667,0.626161595356741,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
LAK,0.292625,1.18886463284669,2.62384523809524,1.40468849734043,2.72829166666667,0.968511303191489,Chinook,spr_outmigrants,rearing,2019-04-15,2020-04-30,18,9,2019
MAR,0.130153846153846,0.972057608284887,2.00947023809524,1.21515815458937,2.19875,0.736044242165242,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
VAL,0.131076923076923,0.960256422320121,2.02824404761905,1.13505211111111,2.196875,0.772429289698605,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
SFS,0.185,1.47994811651469,3.37480952380952,1.74851844444444,3.67229166666667,1.21581444444444,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
BVC,2.262875,3.38232705437352,4.83980952380952,3.57463511111111,4.89391666666667,3.17493766666667,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
BIU,0.344583333333333,1.35624658527524,3.31291071428571,1.56602755555556,3.67720833333333,1.14856144444444,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
WFC,0.766916666666667,1.80653487065181,3.63743452380952,2.03602388888889,3.71908333333333,1.58606544444444,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
CAM,0.1513,1.4330160619121,4.16472023809524,1.67817449172577,5.21016666666667,1.19280584637681,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
CHC,0.0367777777777778,0.809041998572743,1.73648214285714,0.991146323877069,1.87020833333333,0.61960611991712,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
LAK,0.13875,1.26379283890578,3.08105357142857,1.46920455319149,3.45566666666667,1.05890655555556,Chinook,spr_outmigrants,rearing,2020-04-15,2021-04-30,18,9,2020
MAR,0.007,0.738309554438498,1.91675,0.937215889006716,2.04679166666667,0.53920499351458,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
VAL,0.0313636363636364,0.85007151277564,1.47977976190476,1.02562666666667,1.58266666666667,0.656112569739953,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
BVC,2.397125,3.17796985798105,4.69727976190476,3.36894711936999,4.9445,2.98476492002414,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
BIU,0.356333333333333,1.27244134132123,2.76141071428571,1.48295439613527,3.113625,1.06159276359338,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
CHA,0.05,1.36678132886553,3.05166666666667,1.6324449493525,3.13791666666667,1.08632928878517,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
WFC,0.508083333333333,1.46429931297229,3.15432142857143,1.66686016959064,3.24104166666667,1.25326847227053,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
CAM,0.607041666666667,1.38435674231678,2.00427380952381,1.58714598412698,2.253375,1.17310623167849,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
CHC,0.0504285714285714,0.677630945977318,1.49166071428571,0.838730116700991,1.546125,0.50737826066371,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
LAK,0.094625,0.910610055592265,2.16931547619048,1.10976565217391,2.42929166666667,0.704050196217494,Chinook,spr_outmigrants,rearing,2021-04-15,2022-04-30,18,9,2021
VAL,0.0599,0.975008888144706,2.42813095238095,1.17930997584541,2.83125,0.76010044957265,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
BIU,0.238333333333333,1.3297297865586,3.42891666666667,1.57733831914894,3.82833333333333,1.08771755555556,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
CHA,0.457083333333333,2.85669586912353,5.65675595238095,3.15585614975845,5.85304166666667,2.55620355555556,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
WFC,0.415625,1.39160922443064,3.18877976190476,1.62288142222222,3.41683333333333,1.15925455555556,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
CAM,0.125458333333333,1.18027071278131,3.89049404761905,1.42964044444444,4.14225,0.921426353535353,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
LOO,0.0556818181818182,0.961403471595217,2.44158928571429,1.21148685383244,2.718375,0.708877223320158,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
LAK,0.0327058823529412,0.957186786420977,2.83073214285714,1.20191555791962,3.311375,0.721275774450386,Chinook,spr_outmigrants,rearing,2022-04-15,2023-04-30,18,9,2022
VAL,0.02825,1.00231907582435,2.56626190476191,1.17797232167212,2.647375,0.820379875886525,Chinook,spr_outmigrants,rearing,2023-04-15,2024-04-30,18,9,2023
BVC,2.15325,3.1644602322119,6.16138095238095,3.37905041871249,6.31729166666667,2.94169680851064,Chinook,spr_outmigrants,rearing,2023-04-15,2024-04-30,18,9,2023
CHA,0.398166666666667,1.54562077126294,3.5533630952381,1.81921124154589,3.82620833333333,1.28670943111111,Chinook,spr_outmigrants,rearing,2023-04-15,2024-04-30,18,9,2023
WFC,0.45175,1.51143652698413,3.576375,1.78289749275362,3.68208333333333,1.26584663478261,Chinook,spr_outmigrants,rearing,2023-04-15,2024-04-30,18,9,2023
LOO,-0.0110416666666667,1.04499233465146,2.48506547619048,1.25235195605573,2.62854166666667,0.830682422293676,Chinook,spr_outmigrants,rearing,2023-04-15,2024-04-30,18,9,2023
VAL,0.451666666666667,1.14087861943409,2.20438095238095,1.30941211594203,2.43708333333333,0.966991884444444,Chinook,spr_outmigrants,rearing,2024-04-15,2025-04-30,18,9,2024
BVC,2.479875,3.36009019712905,5.08735119047619,3.58043693236715,5.25541666666667,3.14745680444444,Chinook,spr_outmigrants,rearing,2024-04-15,2025-04-30,18,9,2024
LOO,0.137208333333333,1.10578550293862,2.29775,1.35083093151005,2.68933333333333,0.866320623655914,Chinook,spr_outmigrants,rearing,2024-04-15,2025-04-30,18,9,2024
CHC,-0.0107083333333333,0.901777380351299,1.87152380952381,1.08359783193081,1.98725,0.718608964703132,Chinook,spr_outmigrants,rearing,2024-04-15,2025-04-30,18,9,2024
